,Unnamed: 0,zpid,price,bedrooms,bathrooms,squarefeetarea,latitude,street_address,zipcode,link,longitude,half_bathroom,lot_area,home_type
35,35,2053072770,174500,2,1.0,959,36.152416,"""5915 E 5th Pl S""","""74112""",https://www.zillow.com/homedetails/5915-E-5th-Pl-S-Tulsa-OK-74112/2053072770_zpid/,-95.91054,0.0,7013.16, SingleFamily
36,36,22124408,122000,2,1.0,900,36.09335,"""4802 S Vancouver Ave""","""74107""",https://www.zillow.com/homedetails/4802-S-Vancouver-Ave-Tulsa-OK-74107/22124408_zpid/,-96.01303,0.0,7187.4, SingleFamily
37,37,2053271517,193000,2,2.0,1829,36.06176,"""3015 W 70th St S""","""74132""",https://www.zillow.com/homedetails/3015-W-70th-St-S-Tulsa-OK-74132/2053271517_zpid/,-96.025696,0.0,8973.36, SingleFamily
38,38,22104836,190000,2,2.0,1316,36.164852,"""714 N Denver Ave""","""74106""",https://www.zillow.com/homedetails/714-N-Denver-Ave-Tulsa-OK-74106/22104836_zpid/,-95.999725,1.0,10497.96, SingleFamily
39,39,22105701,180000,2,2.0,1542,36.107628,"""3932 S 93rd Ave E""","""74145""",https://www.zillow.com/homedetails/3932-S-93rd-Ave-E-Tulsa-OK-74145/22105701_zpid/,-95.87347,0.0,8624.0, SingleFamily
0,0,22130336,185300,2,2.0,1370,36.132328,"""2125 S Jamestown Ave""","""74114""",https://www.zillow.com/homedetails/2125-S-Jamestown-Ave-Tulsa-OK-74114/22130336_zpid/,-95.93842,1.0,8102.16, SingleFamily
1,1,22161497,160000,2,2.0,1269,36.155518,"""18118 E 4th St S""","""74108""",https://www.zillow.com/homedetails/18118-E-4th-St-S-Tulsa-OK-74108/22161497_zpid/,-95.77399,0.0,6882.48, SingleFamily
2,2,22130590,178912,2,1.0,958,36.131187,"""4059 E 22nd Pl""","""74114""",https://www.zillow.com/homedetails/4059-E-22nd-Pl-Tulsa-OK-74114/22130590_zpid/,-95.93199,0.0,6751.8, SingleFamily
3,3,22142746,179900,2,1.0,0,36.14673,"""1130 S Birmingham Pl""","""74104""",https://www.zillow.com/homedetails/1130-S-Birmingham-Pl-Tulsa-OK-74104/22142746_zpid/,-95.95288,0.0,4573.8, SingleFamily
4,4,22120832,117000,2,1.0,764,36.164017,"""140 N New Haven Ave""","""74115""",https://www.zillow.com/homedetails/140-N-New-Haven-Ave-Tulsa-OK-74115/22120832_zpid/,-95.93331,0.0,6141.0, SingleFamily
5,5,22119462,100000,2,1.0,780,36.19071,"""2542 N Norfolk Ave""","""74106""",https://www.zillow.com/homedetails/2542-N-Norfolk-Ave-Tulsa-OK-74106/22119462_zpid/,-95.97799,0.0,7405.2, SingleFamily
6,6,22148029,135000,2,2.0,725,36.188942,"""319 E Young Pl""","""74106""",https://www.zillow.com/homedetails/319-E-Young-Pl-Tulsa-OK-74106/22148029_zpid/,-95.99046,1.0,7710.12, SingleFamily
7,7,22100208,129900,2,1.0,996,36.174446,"""1355 N 77th Ave E""","""74115""",https://www.zillow.com/homedetails/1355-N-77th-Ave-E-Tulsa-OK-74115/22100208_zpid/,-95.890434,0.0,7187.4, SingleFamily
8,8,22147025,160000,2,1.0,824,36.17224,"""1215 N Vandalia Ave""","""74115""",https://www.zillow.com/homedetails/1215-N-Vandalia-Ave-Tulsa-OK-74115/22147025_zpid/,-95.92442,,8886.24, SingleFamily
9,9,22229005,140000,2,2.0,957,36.073387,"""1906 W 62nd St S""","""74132""",https://www.zillow.com/homedetails/1906-W-62nd-St-S-Tulsa-OK-74132/22229005_zpid/,-96.01438,0.0,5183.64, SingleFamily
10,10,22111891,160000,2,1.0,0,36.10468,"""1919 W 41st St""","""74107""",https://www.zillow.com/homedetails/1919-W-41st-St-Tulsa-OK-74107/22111891_zpid/,-96.01493,0.0,7013.16, SingleFamily
11,11,22141449,100000,2,1.0,1606,36.18338,"""2733 E Ute St""","""74110""",https://www.zillow.com/homedetails/2733-E-Ute-St-Tulsa-OK-74110/22141449_zpid/,-95.95066,0.0,8450.64, SingleFamily
12,12,22160799,187500,2,1.0,1287,36.155563,"""254 S Sandusky Ave""","""74112""",https://www.zillow.com/homedetails/254-S-Sandusky-Ave-Tulsa-OK-74112/22160799_zpid/,-95.92814,0.0,6621.12, SingleFamily
13,13,22167607,128000,2,1.0,1020,36.0935,"""4762 S Boston Pl""","""74105""",https://www.zillow.com/homedetails/4762-S-Boston-Pl-Tulsa-OK-74105/22167607_zpid/,-95.955284,0.0,6403.32, SingleFamily
14,14,22109071,127000,2,1.5,1080,36.142246,"""1407 S 111th Ave E""","""74128""",https://www.zillow.com/homedetails/1407-S-111th-Ave-E-Tulsa-OK-74128/22109071_zpid/,-95.85222,,, SingleFamily
15,15,22126068,142000,2,2.0,1634,36.155,"""4103 W 1st St""","""74127""",https://www.zillow.com/homedetails/4103-W-1st-St-Tulsa-OK-74127/22126068_zpid/,-96.038574,0.0,9016.92, SingleFamily
16,16,22146117,161000,2,1.0,1132,36.14716,"""722 S Phoenix Ave""","""74127""",https://www.zillow.com/homedetails/722-S-Phoenix-Ave-Tulsa-OK-74127/22146117_zpid/,-96.00609,0.0,2874.96, SingleFamily
17,17,22175460,128000,2,2.0,1096,36.123165,"""13062 E 28th Pl S""","""74134""",https://www.zillow.com/homedetails/13062-E-28th-Pl-S-Tulsa-OK-74134/22175460_zpid/,-95.82899,1.0,6969.0, SingleFamily
18,18,21781407,142000,2,1.0,910,36.072754,"""6171 S 34th West Ave""","""74132""",https://www.zillow.com/homedetails/6171-S-34th-West-Ave-Tulsa-OK-74132/21781407_zpid/,-96.03051,,8102.16, SingleFamily
19,19,22102645,100000,2,1.0,1120,36.100185,"""3535 W 43rd Pl""","""74107""",https://www.zillow.com/homedetails/3535-W-43rd-Pl-Tulsa-OK-74107/22102645_zpid/,-96.033615,0.0,6751.8, SingleFamily
20,20,22114485,170000,2,1.0,1380,36.156296,"""2714 E 3rd St""","""74104""",https://www.zillow.com/homedetails/2714-E-3rd-St-Tulsa-OK-74104/22114485_zpid/,-95.9509,0.0,7013.16, SingleFamily
21,21,22178962,190000,2,1.0,1325,36.15891,"""2836 E 1st St S""","""74104""",https://www.zillow.com/homedetails/2836-E-1st-St-S-Tulsa-OK-74104/22178962_zpid/,-95.94772,0.0,7492.32, SingleFamily
22,22,22175462,156000,2,2.0,1340,36.122993,"""13054 E 28th Pl S""","""74134""",https://www.zillow.com/homedetails/13054-E-28th-Pl-S-Tulsa-OK-74134/22175462_zpid/,-95.8289,0.0,6011.28, SingleFamily
23,23,78486731,140000,2,1.0,680,36.176,"""1444 N Olympia Ave""","""74127""",https://www.zillow.com/homedetails/1444-N-Olympia-Ave-Tulsa-OK-74127/78486731_zpid/,-96.0044,0.0,5880.6, SingleFamily
24,24,22118607,165000,2,3.0,1200,36.157284,"""4319 W Reconciliation Way N""","""74127""",https://www.zillow.com/homedetails/4319-W-Reconciliation-Way-N-Tulsa-OK-74127/22118607_zpid/,-96.041885,1.0,12763.08, SingleFamily
25,25,22140246,108000,2,1.0,898,36.17383,"""5948 E Newton Pl""","""74115""",https://www.zillow.com/homedetails/5948-E-Newton-Pl-Tulsa-OK-74115/22140246_zpid/,-95.90972,0.0,8886.24, SingleFamily
26,26,22173474,136000,2,1.0,1141,36.142525,"""1347 S Indianapolis Ave""","""74112""",https://www.zillow.com/homedetails/1347-S-Indianapolis-Ave-Tulsa-OK-74112/22173474_zpid/,-95.93891,0.0,7013.16, SingleFamily
27,27,22107245,108000,2,2.0,1286,36.072456,"""6265 S Yorktown Pl #3-11B""","""74136""",https://www.zillow.com/homedetails/6265-S-Yorktown-Pl-3-11B-Tulsa-OK-74136/22107245_zpid/,-95.96197,1.0,4443.12, SingleFamily
28,28,22111884,139500,2,2.0,1286,36.105194,"""1936 W 40th St""","""74107""",https://www.zillow.com/homedetails/1936-W-40th-St-Tulsa-OK-74107/22111884_zpid/,-96.015594,0.0,7013.16, SingleFamily
29,29,22107871,133000,2,1.0,806,36.096973,"""4607 S 30th West Ave""","""74107""",https://www.zillow.com/homedetails/4607-S-30th-West-Ave-Tulsa-OK-74107/22107871_zpid/,-96.02582,0.0,7492.32, SingleFamily
30,30,22111799,108000,2,1.0,847,36.105206,"""2306 W 40th St""","""74107""",https://www.zillow.com/homedetails/2306-W-40th-St-Tulsa-OK-74107/22111799_zpid/,-96.01873,0.0,6359.0, SingleFamily
31,31,22150833,110000,2,1.0,1547,36.152763,"""1412 W Bowen Pl""","""74127""",https://www.zillow.com/homedetails/1412-W-Bowen-Pl-Tulsa-OK-74127/22150833_zpid/,-96.007965,0.0,6534.0, SingleFamily
32,32,2054744481,110000,2,1.0,768,36.154514,"""34 S 65th Ave W""","""74127""",https://www.zillow.com/homedetails/34-S-65th-Ave-W-Tulsa-OK-74127/2054744481_zpid/,-96.06547,0.0,10236.6, SingleFamily
33,33,22191081,162500,2,1.0,896,36.101307,"""3532 W 42nd Pl""","""74107""",https://www.zillow.com/homedetails/3532-W-42nd-Pl-Tulsa-OK-74107/22191081_zpid/,-96.03342,0.0,7013.16, SingleFamily
34,34,2059901506,133000,2,1.0,806,36.096935,"""4607 S 30th Ave W""","""74107""",https://www.zillow.com/homedetails/4607-S-30th-Ave-W-Tulsa-OK-74107/2059901506_zpid/,-96.02589,0.0,6751.8, SingleFamily
35,35,22100605,175000,2,1.5,1049,36.104767,"""4029 S Urbana Ave""","""74135""",https://www.zillow.com/homedetails/4029-S-Urbana-Ave-Tulsa-OK-74135/22100605_zpid/,-95.92485,0.0,7753.68, SingleFamily
36,36,22184516,120000,2,2.0,884,36.157448,"""2302 E 2nd St S""","""74104""",https://www.zillow.com/homedetails/2302-E-2nd-St-S-Tulsa-OK-74104/22184516_zpid/,-95.95932,0.0,7230.96, SingleFamily
37,37,22182382,140000,2,1.0,1132,36.151306,"""411 S 46th West Ave""","""74127""",https://www.zillow.com/homedetails/411-S-46th-West-Ave-Tulsa-OK-74127/22182382_zpid/,-96.04353,0.0,8407.0, SingleFamily
38,38,22130567,185000,2,1.0,922,36.129864,"""4042 E 23rd St""","""74114""",https://www.zillow.com/homedetails/4042-E-23rd-St-Tulsa-OK-74114/22130567_zpid/,-95.93278,0.0,7579.44, SingleFamily
39,39,22147844,160000,2,1.0,831,36.10633,"""1119 E 39th St S""","""74105""",https://www.zillow.com/homedetails/1119-E-39th-St-S-Tulsa-OK-74105/22147844_zpid/,-95.97719,0.0,7013.16, SingleFamily
0,0,22183649,182000,2,1.0,756,36.086994,"""22 E 53rd St S""","""74105""",https://www.zillow.com/homedetails/22-E-53rd-St-S-Tulsa-OK-74105/22183649_zpid/,-95.98357,0.0,8102.16, SingleFamily
1,1,22187261,194460,2,2.0,1804,36.15711,"""320 S Darlington Ave""","""74112""",https://www.zillow.com/homedetails/320-S-Darlington-Ave-Tulsa-OK-74112/22187261_zpid/,-95.91834,1.0,7013.16, SingleFamily
2,2,22186657,174900,2,1.0,1144,36.125275,"""2611 S Richmond Ave""","""74114""",https://www.zillow.com/homedetails/2611-S-Richmond-Ave-Tulsa-OK-74114/22186657_zpid/,-95.928406,0.0,7143.84, SingleFamily
3,3,22142366,125000,2,1.0,792,36.166397,"""4415 E Independence St""","""74115""",https://www.zillow.com/homedetails/4415-E-Independence-St-Tulsa-OK-74115/22142366_zpid/,-95.92725,0.0,8886.24, SingleFamily
4,4,22185516,182000,2,2.0,1234,36.13702,"""1739 S Erie Pl""","""74112""",https://www.zillow.com/homedetails/1739-S-Erie-Pl-Tulsa-OK-74112/22185516_zpid/,-95.91491,0.0,7448.76, SingleFamily
5,5,22133064,110500,2,1.0,980,36.086853,"""1567 E 53rd St S""","""74105""",https://www.zillow.com/homedetails/1567-E-53rd-St-S-Tulsa-OK-74105/22133064_zpid/,-95.96859,,8102.16, SingleFamily
6,6,22145320,140000,2,2.0,1403,36.132374,"""2127 S 80th East Ave""","""74129""",https://www.zillow.com/homedetails/2127-S-80th-East-Ave-Tulsa-OK-74129/22145320_zpid/,-95.88754,1.0,12109.68, SingleFamily
7,7,22183068,145000,2,2.0,1104,36.086834,"""5228 S Delaware Pl""","""74105""",https://www.zillow.com/homedetails/5228-S-Delaware-Pl-Tulsa-OK-74105/22183068_zpid/,-95.94855,1.0,7797.24, SingleFamily
8,8,22143975,105000,2,1.0,816,36.167454,"""907 N Columbia Pl""","""74110""",https://www.zillow.com/homedetails/907-N-Columbia-Pl-Tulsa-OK-74110/22143975_zpid/,-95.95012,0.0,7013.16, SingleFamily
9,9,22187580,122500,2,1.0,1344,36.158936,"""5321 E 2nd St S""","""74112""",https://www.zillow.com/homedetails/5321-E-2nd-St-S-Tulsa-OK-74112/22187580_zpid/,-95.91706,0.0,8712.0, SingleFamily
10,10,22125911,162500,2,1.0,1234,36.164932,"""715 N Gary Pl""","""74110""",https://www.zillow.com/homedetails/715-N-Gary-Pl-Tulsa-OK-74110/22125911_zpid/,-95.94176,0.0,7448.0, SingleFamily
11,11,22161011,169500,2,1.0,1203,36.15749,"""206 S Yale Ave""","""74112""",https://www.zillow.com/homedetails/206-S-Yale-Ave-Tulsa-OK-74112/22161011_zpid/,-95.922714,0.0,7492.32, SingleFamily
12,12,22157915,140000,2,1.0,988,36.175762,"""1412 N Sandusky Ave""","""74115""",https://www.zillow.com/homedetails/1412-N-Sandusky-Ave-Tulsa-OK-74115/22157915_zpid/,-95.92829,0.0,7971.48, SingleFamily
13,13,22173515,185000,2,1.0,1048,36.143223,"""1328 S Knoxville Ave""","""74112""",https://www.zillow.com/homedetails/1328-S-Knoxville-Ave-Tulsa-OK-74112/22173515_zpid/,-95.93732,0.0,7230.96, SingleFamily
14,14,22146616,143000,2,1.0,720,36.159607,"""2320 W Easton Pl""","""74127""",https://www.zillow.com/homedetails/2320-W-Easton-Pl-Tulsa-OK-74127/22146616_zpid/,-96.0194,0.0,8407.08, SingleFamily
15,15,22157925,131250,2,1.0,952,36.17633,"""1428 N Toledo Ave""","""74115""",https://www.zillow.com/homedetails/1428-N-Toledo-Ave-Tulsa-OK-74115/22157925_zpid/,-95.9272,0.0,6838.0, SingleFamily
16,16,22119252,112000,2,1.0,844,36.17006,"""4821 E Latimer St""","""74115""",https://www.zillow.com/homedetails/4821-E-Latimer-St-Tulsa-OK-74115/22119252_zpid/,-95.923164,0.0,6838.0, SingleFamily
17,17,22120238,175000,2,1.0,1118,36.166084,"""729 N Kingston Ave""","""74115""",https://www.zillow.com/homedetails/729-N-Kingston-Ave-Tulsa-OK-74115/22120238_zpid/,-95.90942,0.0,8276.4, SingleFamily
18,18,22176237,111000,2,1.0,784,36.11062,"""3627 S Indianapolis Ave""","""74135""",https://www.zillow.com/homedetails/3627-S-Indianapolis-Ave-Tulsa-OK-74135/22176237_zpid/,-95.93885,0.0,8276.4, SingleFamily
19,19,22174540,103000,2,1.0,900,36.136738,"""3412 E 17th St S""","""74112""",https://www.zillow.com/homedetails/3412-E-17th-St-S-Tulsa-OK-74112/22174540_zpid/,-95.90926,,, SingleFamily
20,20,22146877,146212,2,1.0,0,36.173634,"""1304 N Yale Ave""","""74115""",https://www.zillow.com/homedetails/1304-N-Yale-Ave-Tulsa-OK-74115/22146877_zpid/,-95.9228,0.0,7971.479889807162, SingleFamily
21,21,22185788,150000,2,1.0,1061,36.12816,"""903 W 24th St""","""74107""",https://www.zillow.com/homedetails/903-W-24th-St-Tulsa-OK-74107/22185788_zpid/,-96.00212,0.0,6838.92, SingleFamily
22,22,22175808,200000,2,1.0,954,36.145332,"""2303 E 12th Pl""","""74104""",https://www.zillow.com/homedetails/2303-E-12th-Pl-Tulsa-OK-74104/22175808_zpid/,-95.9589,0.0,7013.16, SingleFamily
23,23,22178620,150000,2,1.0,1080,36.15118,"""4528 E 7th St""","""74112""",https://www.zillow.com/homedetails/4528-E-7th-St-Tulsa-OK-74112/22178620_zpid/,-95.92575,,8407.08, SingleFamily
24,24,22147240,168000,2,1.0,1945,36.13771,"""1708 S Norfolk Ave""","""74120""",https://www.zillow.com/homedetails/1708-S-Norfolk-Ave-Tulsa-OK-74120/22147240_zpid/,-95.97944,0.0,9496.08, SingleFamily
25,25,22276281,189000,2,1.0,1204,36.092617,"""4824 S 25th Pl W""","""74107""",https://www.zillow.com/homedetails/4824-S-25th-Pl-W-Tulsa-OK-74107/22276281_zpid/,-96.02088,0.0,7056.72, SingleFamily
26,26,22197808,115000,2,1.0,1046,36.126125,"""6730 W 25th St""","""74107""",https://www.zillow.com/homedetails/6730-W-25th-St-Tulsa-OK-74107/22197808_zpid/,-96.06878,0.0,12763.08, SingleFamily
27,27,22110968,140000,2,1.0,1178,36.153023,"""3317 E 5th Pl""","""74112""",https://www.zillow.com/homedetails/3317-E-5th-Pl-Tulsa-OK-74112/22110968_zpid/,-95.93957,,7230.96, SingleFamily
28,28,2055480571,127000,2,1.0,928,36.154106,"""109 S 35th Ave W""","""74127""",https://www.zillow.com/homedetails/109-S-35th-Ave-W-Tulsa-OK-74127/2055480571_zpid/,-96.03109,0.0,6490.0, SingleFamily
29,29,22110999,196000,2,1.0,1073,36.152042,"""3339 E 6th St""","""74112""",https://www.zillow.com/homedetails/3339-E-6th-St-Tulsa-OK-74112/22110999_zpid/,-95.93864,0.0,7013.16, SingleFamily
30,30,22153986,143000,2,1.0,858,36.150352,"""436 S 39th Ave W""","""74127""",https://www.zillow.com/homedetails/436-S-39th-Ave-W-Tulsa-OK-74127/22153986_zpid/,-96.0368,0.0,6490.44, SingleFamily
31,31,22130749,127000,2,1.0,928,36.154083,"""109 S 35th West Ave""","""74127""",https://www.zillow.com/homedetails/109-S-35th-West-Ave-Tulsa-OK-74127/22130749_zpid/,-96.03095,,10236.6, SingleFamily
32,32,22114311,100000,2,1.0,808,36.143414,"""1124 S 56th West Ave""","""74127""",https://www.zillow.com/homedetails/1124-S-56th-West-Ave-Tulsa-OK-74127/22114311_zpid/,-96.05554,0.0,6490.0, SingleFamily
33,33,22228968,150000,2,1.0,897,36.075035,"""6101 S Waco Ave""","""74132""",https://www.zillow.com/homedetails/6101-S-Waco-Ave-Tulsa-OK-74132/22228968_zpid/,-96.01373,0.0,6316.2, SingleFamily
34,34,22151268,157500,2,2.0,1120,36.154526,"""470 S 78th Ave E""","""74112""",https://www.zillow.com/homedetails/470-S-78th-Ave-E-Tulsa-OK-74112/22151268_zpid/,-95.89081,0.0,7361.64, SingleFamily
35,35,22109144,151000,2,1.0,1337,36.128548,"""4057 E 24th Pl""","""74114""",https://www.zillow.com/homedetails/4057-E-24th-Pl-Tulsa-OK-74114/22109144_zpid/,-95.931854,0.0,13503.6, SingleFamily
36,36,22142395,140000,2,2.0,0,36.166676,"""817 N Richmond Ave""","""74115""",https://www.zillow.com/homedetails/817-N-Richmond-Ave-Tulsa-OK-74115/22142395_zpid/,-95.92897,0.0,7013.16, SingleFamily
37,37,22171472,105000,2,1.0,1345,36.162792,"""3137 E Archer St""","""74110""",https://www.zillow.com/homedetails/3137-E-Archer-St-Tulsa-OK-74110/22171472_zpid/,-95.94264,0.0,7187.4, SingleFamily
38,38,22166721,192000,2,2.0,1355,36.117355,"""6704 E 32nd St""","""74145""",https://www.zillow.com/homedetails/6704-E-32nd-St-Tulsa-OK-74145/22166721_zpid/,-95.9014,0.0,14157.0, SingleFamily
39,39,22190753,123000,2,1.0,1120,36.17064,"""1120 N Canton Ave""","""74115""",https://www.zillow.com/homedetails/1120-N-Canton-Ave-Tulsa-OK-74115/22190753_zpid/,-95.91924,0.0,6838.92, SingleFamily
0,0,2062714859,157500,2,2.0,1120,36.154537,"""470 S 78th East Ave""","""74112""",https://www.zillow.com/homedetails/470-S-78th-East-Ave-Tulsa-OK-74112/2062714859_zpid/,-95.89069,0.0,7361.64, SingleFamily
1,1,22102034,125000,2,1.0,874,36.18049,"""2211 E Reading St""","""74110""",https://www.zillow.com/homedetails/2211-E-Reading-St-Tulsa-OK-74110/22102034_zpid/,-95.96002,0.0,7710.12, SingleFamily
2,2,22111584,135000,2,1.0,879,36.154343,"""4313 E 5th St""","""74112""",https://www.zillow.com/homedetails/4313-E-5th-St-Tulsa-OK-74112/22111584_zpid/,-95.92863,0.0,9670.0, SingleFamily
3,3,22176810,133900,2,1.0,962,36.15769,"""5928 E 3rd St""","""74112""",https://www.zillow.com/homedetails/5928-E-3rd-St-Tulsa-OK-74112/22176810_zpid/,-95.90996,0.0,8581.32, SingleFamily
4,4,22147669,110000,2,1.0,866,36.186577,"""2225 N Marion Ave""","""74115""",https://www.zillow.com/homedetails/2225-N-Marion-Ave-Tulsa-OK-74115/22147669_zpid/,-95.93388,,8886.24, SingleFamily
5,5,22107677,160250,2,1.0,995,36.09224,"""4838 S 31st West Ave""","""74107""",https://www.zillow.com/homedetails/4838-S-31st-West-Ave-Tulsa-OK-74107/22107677_zpid/,-96.02758,0.0,6359.76, SingleFamily
6,6,22138263,115000,2,1.0,840,36.18058,"""1710 N Oswego Ave""","""74115""",https://www.zillow.com/homedetails/1710-N-Oswego-Ave-Tulsa-OK-74115/22138263_zpid/,-95.9334,0.0,6838.92, SingleFamily
7,7,22234897,160000,2,1.0,1354,36.109837,"""11708 E 37th St""","""74146""",https://www.zillow.com/homedetails/11708-E-37th-St-Tulsa-OK-74146/22234897_zpid/,-95.84731,0.0,9583.2, SingleFamily
8,8,22124974,131500,2,1.0,768,36.184406,"""307 E Virgin St""","""74106""",https://www.zillow.com/homedetails/307-E-Virgin-St-Tulsa-OK-74106/22124974_zpid/,-95.99099,0.0,15725.16, SingleFamily
9,9,22179074,175000,2,1.0,1181,36.157745,"""210 S Waverly Dr E""","""74104""",https://www.zillow.com/homedetails/210-S-Waverly-Dr-E-Tulsa-OK-74104/22179074_zpid/,-95.9432,0.0,7492.32, SingleFamily
10,10,22123700,169000,2,1.0,842,36.098125,"""328 E 45th Pl""","""74105""",https://www.zillow.com/homedetails/328-E-45th-Pl-Tulsa-OK-74105/22123700_zpid/,-95.97971,0.0,7187.4, SingleFamily
11,11,22141137,175000,2,1.0,954,36.14849,"""931 S Quebec Ave""","""74112""",https://www.zillow.com/homedetails/931-S-Quebec-Ave-Tulsa-OK-74112/22141137_zpid/,-95.93009,0.0,, SingleFamily
12,12,22194547,169900,2,2.0,994,36.15761,"""105 N 72nd Ave W""","""74127""",https://www.zillow.com/homedetails/105-N-72nd-Ave-W-Tulsa-OK-74127/22194547_zpid/,-96.071335,1.0,7492.32, SingleFamily
13,13,22117844,150000,2,2.0,1302,36.16039,"""2916 W Easton Ct""","""74127""",https://www.zillow.com/homedetails/2916-W-Easton-Ct-Tulsa-OK-74127/22117844_zpid/,-96.02551,1.0,8319.96, SingleFamily
14,14,22125577,189000,2,1.0,1232,36.146545,"""1207 S Jamestown Ave""","""74112""",https://www.zillow.com/homedetails/1207-S-Jamestown-Ave-Tulsa-OK-74112/22125577_zpid/,-95.93781,0.0,7013.16, SingleFamily
15,15,22178998,183000,2,1.0,0,36.158863,"""3134 E 1st St S""","""74104""",https://www.zillow.com/homedetails/3134-E-1st-St-S-Tulsa-OK-74104/22178998_zpid/,-95.94322,0.0,9670.0, SingleFamily
16,16,22102478,200000,2,2.0,1134,36.146572,"""1135 S Richmond Ave""","""74112""",https://www.zillow.com/homedetails/1135-S-Richmond-Ave-Tulsa-OK-74112/22102478_zpid/,-95.92895,1.0,8407.08, SingleFamily
17,17,22130475,190000,2,1.0,936,36.130623,"""2239 S Oswego Ave""","""74114""",https://www.zillow.com/homedetails/2239-S-Oswego-Ave-Tulsa-OK-74114/22130475_zpid/,-95.933975,0.0,8973.36, SingleFamily
18,18,22114049,190000,2,1.0,897,36.14169,"""1418 S Braden Ave""","""74112""",https://www.zillow.com/homedetails/1418-S-Braden-Ave-Tulsa-OK-74112/22114049_zpid/,-95.92052,0.0,8581.32, SingleFamily
19,19,22144256,110000,2,1.0,945,36.180763,"""528 E Seminole Pl""","""74106""",https://www.zillow.com/homedetails/528-E-Seminole-Pl-Tulsa-OK-74106/22144256_zpid/,-95.9875,0.0,7013.16, SingleFamily
20,20,22131659,175000,2,2.0,952,36.123222,"""3516 E 27th Pl""","""74114""",https://www.zillow.com/homedetails/3516-E-27th-Pl-Tulsa-OK-74114/22131659_zpid/,-95.93736,0.0,7318.08, SingleFamily
21,21,22158684,155000,2,1.0,1050,36.12902,"""4324 E 24th St""","""74114""",https://www.zillow.com/homedetails/4324-E-24th-St-Tulsa-OK-74114/22158684_zpid/,-95.927864,0.0,8407.08, SingleFamily
22,22,22276560,140000,2,2.0,1086,36.08641,"""5195 S 33rd West Ave""","""74107""",https://www.zillow.com/homedetails/5195-S-33rd-West-Ave-Tulsa-OK-74107/22276560_zpid/,-96.02907,1.0,7013.16, SingleFamily
23,23,22130941,125000,2,1.0,1383,36.154808,"""6146 E 4th Pl S""","""74112""",https://www.zillow.com/homedetails/6146-E-4th-Pl-S-Tulsa-OK-74112/22130941_zpid/,-95.90705,0.0,7187.4, SingleFamily
24,24,22160205,118500,2,2.0,744,36.18604,"""2017 E Woodrow Ct""","""74110""",https://www.zillow.com/homedetails/2017-E-Woodrow-Ct-Tulsa-OK-74110/22160205_zpid/,-95.96252,1.0,7187.4, SingleFamily
25,25,22173368,190000,2,1.0,946,36.141357,"""1427 S Knoxville Ave""","""74112""",https://www.zillow.com/homedetails/1427-S-Knoxville-Ave-Tulsa-OK-74112/22173368_zpid/,-95.936745,0.0,8799.12, SingleFamily
26,26,22187646,126500,2,1.0,888,36.168617,"""1013 N Florence Pl""","""74110""",https://www.zillow.com/homedetails/1013-N-Florence-Pl-Tulsa-OK-74110/22187646_zpid/,-95.944534,0.0,7492.0, SingleFamily
27,27,22177979,140000,2,1.0,1007,36.171,"""1131 N Florence Pl""","""74110""",https://www.zillow.com/homedetails/1131-N-Florence-Pl-Tulsa-OK-74110/22177979_zpid/,-95.94342,0.0,6838.92, SingleFamily
28,28,22128802,145000,2,1.0,1096,36.16404,"""141 N Delaware Pl""","""74110""",https://www.zillow.com/homedetails/141-N-Delaware-Pl-Tulsa-OK-74110/22128802_zpid/,-95.94904,0.0,11761.2, SingleFamily
29,29,22099533,175000,2,1.0,1160,36.143375,"""1324 S Sandusky Ave""","""74112""",https://www.zillow.com/homedetails/1324-S-Sandusky-Ave-Tulsa-OK-74112/22099533_zpid/,-95.928406,0.0,9670.0, SingleFamily
30,30,22158273,190000,2,1.0,1068,36.144466,"""2007 E 13th St""","""74104""",https://www.zillow.com/homedetails/2007-E-13th-St-Tulsa-OK-74104/22158273_zpid/,-95.963455,0.0,6621.12, SingleFamily
31,31,22175700,155000,2,1.0,1352,36.1439,"""2060 E 13th St""","""74104""",https://www.zillow.com/homedetails/2060-E-13th-St-Tulsa-OK-74104/22175700_zpid/,-95.961296,0.0,7492.32, SingleFamily
32,32,22101873,148000,2,1.0,933,36.12046,"""3508 E 30th St""","""74114""",https://www.zillow.com/homedetails/3508-E-30th-St-Tulsa-OK-74114/22101873_zpid/,-95.93773,0.0,7013.0, SingleFamily
33,33,22102425,199900,2,1.0,1518,36.14469,"""1237 S Toledo Ave""","""74112""",https://www.zillow.com/homedetails/1237-S-Toledo-Ave-Tulsa-OK-74112/22102425_zpid/,-95.92672,0.0,8799.12, SingleFamily
34,34,22129209,161000,2,2.0,1322,36.064926,"""1519 E 67th Ct""","""74136""",https://www.zillow.com/homedetails/1519-E-67th-Ct-Tulsa-OK-74136/22129209_zpid/,-95.96957,0.0,3571.92, SingleFamily
35,35,2056542395,150000,2,2.0,1900,36.150513,"""739 S 83rd East Ave""","""74112""",https://www.zillow.com/homedetails/739-S-83rd-East-Ave-Tulsa-OK-74112/2056542395_zpid/,-95.88393,0.0,21736.44, SingleFamily
